"EIS.Facility.ID","Agency.Identifier","Program.System.Code","State","County","State.and.County.Code","Tribal.Name","Facility.Name","Company.Name","NAICS..Primary.","Facility.Source.Type","Operating.Status","Site.Latitiude","Site.Longitude","Physical.Address","City","State.1","Zip.Code","eis$EIS.Facility.ID","KEEP"
13560011,"311623798","CARB","CA","Placer",6061,NA,"ROSEVILLE TERMITE AND PEST","ROSEVILLE TERMITE AND PEST",312230,"","OP",38.73266,-121.291189,"205 KENROY LN","ROSEVILLE","CA","95678",13560011,"INCLUDE"
497111,"30102618455","CARB","CA","Orange",6059,NA,"ROYALTY CARPET MILLS INC","ROYALTY CARPET MILLS INC",314110,"Textile, Yarn, or Carpet Plant","OP",33.686683,-117.83917,"17352  DERIAN AVE","IRVINE","CA","92614",497111,"INCLUDE"
10469611,"1130310075","CARB","CA","Alameda",6001,NA,"SA RECYCLING LLC","SA RECYCLING LLC",312230,"","OP",37.59692,-122.0317,"33210 WESTERN AVENUE","UNION CITY","CA","94587",10469611,"INCLUDE"
756911,"36102682260","CARB","CA","San Bernardino",6071,NA,"SAFARILAND LLC","Na",316998,"","OP",34.0397,-117.58389,"3120 E MISSION BLVD","ONTARIO","CA","91761",756911,"INCLUDE"
10473511,"1130316160","CARB","CA","Alameda",6001,NA,"SANMINA CORPORATION","SANMINA CORPORATION",316110,"","OP",37.508259,-121.976099,"42735 CHRISTY STREET","FREMONT","CA","94538",10473511,"INCLUDE"
10330311,"191026000000","CARB","CA","Los Angeles",6037,NA,"SHAW DIVERSIFIED SERVICES INC","SHAW DIVERSIFIED SERVICES INC",314110,"Textile, Yarn, or Carpet Plant","OP",33.89272,-118.03014,"15305  VALLEY VIEW AVE","SANTA FE SPRINGS","CA","90670",10330311,"INCLUDE"
1542511,"4313032578","CARB","CA","Santa Clara",6085,NA,"SIGN CLASSICS, INC","SIGN CLASSICS, INC",312230,"","OP",37.361362,-121.8793,"1014 TIMOTHY DRIVE","SAN JOSE","CA","95133",1542511,"INCLUDE"
15806511,"101430266","CARB","CA","Fresno",6019,NA,"SOEX WEST TEXTILE RECYCLING USA LLC","SOEX WEST TEXTILE RECYCLING USA LLC",314999,"","OP",36.71549,-119.763831,"2360 S ORANGE AVE","FRESNO","CA","93725",15806511,"INCLUDE"
29611,"1910269114","CARB","CA","Los Angeles",6037,NA,"Somitex Prints Of Cal Inc","Na",313310,"","OP",33.99998,-117.92107,"17355 Railroad St","Industry","CA","91748",29611,"INCLUDE"
2357511,"4913037957","CARB","CA","Sonoma",6097,NA,"SONOMA COMPOST","SONOMA COMPOST",316110,"","OP",38.29457,-122.74432,"550 MEACHAM ROAD","PETALUMA","CA","94952",2357511,"INCLUDE"
13490611,"191026000000","CARB","CA","Los Angeles",6037,NA,"SOUTHERN FIBER OF LOS ANGELES, LLC","SOUTHERN FIBER OF LOS ANGELES, LLC",313230,"","OP",33.991414,-118.128406,"2748 TANAGER AVE","COMMERCE","CA","90040",13490611,"INCLUDE"
15856811,"5014303546","CARB","CA","Stanislaus",6099,NA,"SOUTHWEST HIDE COMPANY","SOUTHWEST HIDE COMPANY",316110,"","OP",37.615973,-120.993777,"925 CROWSLANDING RD","MODESTO","CA","95351",15856811,"INCLUDE"
10483211,"1130315231","CARB","CA","Alameda",6001,NA,"SPECIALTY CRUSHING INC","SPECIALTY CRUSHING INC",312230,"","OP",37.822709,-122.302759,"2201 WAKE AVENUE","OAKLAND","CA","94607",10483211,"INCLUDE"
10070711,"38130310847","CARB","CA","San Francisco",6075,NA,"STUDIO 89","STUDIO 89",316110,"","OP",37.76366,-122.3879,"1900 3RD STREET","SAN FRANCISCO","CA","94107",10070711,"INCLUDE"
328711,"19102678799","CARB","CA","Los Angeles",6037,NA,"Sungdo International Inc","Na",313310,"","OP",33.85995,-118.20107,"3131 Harcourt St","Rancho Dominguez","CA","90221",328711,"INCLUDE"
2347311,"4913035183","CARB","CA","Sonoma",6097,NA,"Sunset Line & Twine Co","Na",314994,"","OP",38.23629,-122.63088,"Erwin St & Jefferson","Petaluma","CA","94953",2347311,"INCLUDE"
10256011,"191026000000","CARB","CA","Los Angeles",6037,NA,"SUPER DYEING & FINISHING","SUPER DYEING & FINISHING",313310,"","OP",33.962224,-118.081974,"8825  MILLERGROVE AVE","SANTA FE SPRINGS","CA","90670",10256011,"INCLUDE"
292011,"191026000000","CARB","CA","Los Angeles",6037,NA,"SWISSTEX CALIFORNIA INC.","SWISSTEX CALIFORNIA INC.",313310,"Textile, Yarn, or Carpet Plant","OP",33.907536,-118.282735,"13660 S FIGUEROA ST","LOS ANGELES","CA","90061",292011,"INCLUDE"
2058311,"541430953","CARB","CA","Tulare",6107,NA,"TDG OPERATIONS LLC","TDG OPERATIONS LLC",314110,"Textile, Yarn, or Carpet Plant","OP",36.055586,-119.018949,"600 SOUTH E ST","PORTERVILLE","CA","93257",2058311,"INCLUDE"
1416111,"19102659001","CARB","CA","Los Angeles",6037,NA,"TEXLON CORP","TEXLON CORP",313310,"","OP",33.84217,-118.31888,"555  VAN NESS AVE","TORRANCE","CA","90501",1416111,"INCLUDE"
1191011,"19102696587","CARB","CA","Los Angeles",6037,NA,"TEXOLLINI INC","TEXOLLINI INC",313310,"Textile, Yarn, or Carpet Plant","OP",33.84243,-118.21922,"2575  EL PRESIDIO ST","CARSON","CA","90810",1191011,"INCLUDE"
1195511,"19102663836","CARB","CA","Los Angeles",6037,NA,"The Tannery","Na",316110,"","OP",34.19999,-118.35108,"7258 San Fernando Rd","Sun Valley","CA","91352",1195511,"INCLUDE"
2350311,"3813039059","CARB","CA","San Francisco",6075,NA,"THOMAS-SWAN SIGN COMPANY","THOMAS-SWAN SIGN COMPANY",312230,"","OP",37.77579,-122.40849,"1117 HOWARD STREET","SAN FRANCISCO","CA","94103",2350311,"INCLUDE"
2204711,"19102655758","CARB","CA","Los Angeles",6037,NA,"Tissurama Industries Inc","Na",313110,"","OP",34.00991,-118.21108,"3001 Sierra Pine Av","Los Angeles","CA","90023",2204711,"INCLUDE"
13807111,"43130318212","CARB","CA","Santa Clara",6085,NA,"TORAY ADVANCED COMPOSITES","TORAY ADVANCED COMPOSITES",313320,"","OP",37.146796,-121.661882,"18410 BUTTERFIELD BLVD","MORGAN HILL","CA","95037",13807111,"INCLUDE"
229011,"19102675","CARB","CA","Los Angeles",6037,NA,"Tuftex Carpet Mills Inc La Mir","Na",314110,"","ONRE",33.8968,-118.0359,"15228 Bonavista","Santa Fe Springs","CA","90670",229011,"INCLUDE"
2388211,"30102683738","CARB","CA","Orange",6059,NA,"U S  Dyeing & Finishing Inc","Na",313310,"","OP",33.77993,-118.001,"12641 Industry St","Garden Grove","CA","92641",2388211,"INCLUDE"
13499511,"191026000000","CARB","CA","Los Angeles",6037,NA,"U-SUN USA, INC.","U-SUN USA, INC.",314999,"","OP",33.861457,-118.206698,"3104 E ANA ST","RANCHO DOMINGUEZ","CA","90220",13499511,"INCLUDE"
2354611,"33102650971","CARB","CA","Riverside",6065,NA,"Unlimited Performance Products","Na",313110,"","OP",33.87994,-117.561,"560 W Rincon","Corona","CA","91720",2354611,"INCLUDE"
2060811,"19102699146","CARB","CA","Los Angeles",6037,NA,"Us Namsung Textile Inc","Na",313310,"","OP",33.99993,-118.18106,"4212 E 26th St","Vernon","CA","90023",2060811,"INCLUDE"
16072611,"43130320157","CARB","CA","Santa Clara",6085,NA,"VALLEY LAPPING, INC","VALLEY LAPPING, INC",312230,"","OP",37.312162,-121.86814,"95 PHELAN AVENUE #2","SAN JOSE","CA","95112",16072611,"INCLUDE"
1406111,"3914302820","CARB","CA","San Joaquin",6077,NA,"VANDERLANS & SONS, INC.","VANDERLANS & SONS INC",315280,"","OP",38.117047,-121.273418,"1320 S SACRAMENTO ST","LODI","CA","95240",1406111,"INCLUDE"
4919111,"30102665300","CARB","CA","Orange",6059,NA,"Vans Inc","Na",316210,"","ONRE",33.82417,-117.86321,"2095 Batavia St","Orange","CA","92665",4919111,"INCLUDE"
97611,"191026000000","CARB","CA","Los Angeles",6037,NA,"Vernon Textiles Industries","Na",313310,"","OP",33.98992,-118.18103,"5000 District Blvd","Vernon","CA","90058",97611,"INCLUDE"
4209411,"6160640","CARB","CA","Colusa",6011,NA,"VIKING POOLS INC.","VIKING POOLS INC.",313320,"","OP",39.14296,-122.13212,"121 CRAWFORD ROAD","WILLIAMS","CA","95987",4209411,"INCLUDE"
1671411,"4813034181","CARB","CA","Solano",6095,NA,"W R MEADOWS INC/WESTERN DIV","W R MEADOWS INC/WESTERN DIV",316110,"","OP",38.06715,-122.12315,"865 TEAL DRIVE","BENICIA","CA","94510",1671411,"INCLUDE"
327311,"19102637321","CARB","CA","Los Angeles",6037,NA,"Westcoast Fibre Corp","Na",313320,"","OP",34.10998,-118.24102,"3233 San Fernando Rd","Los Angeles","CA","90065",327311,"INCLUDE"
292311,"191026000000","CARB","CA","Los Angeles",6037,NA,"WESTERN SYNTHETIC FIBER, INC","WESTERN SYNTHETIC FIBER, INC",313230,"","OP",33.87847,-118.25955,"966 SANDHILL AVE","CARSON","CA","90746",292311,"INCLUDE"
1217511,"5014303028","CARB","CA","Stanislaus",6099,NA,"WESTLAND TECHNOLOGIES, INC.","WESTLAND TECHNOLOGIES INC",314910,"","OP",37.637692,-120.948058,"107 RIVERSIDE DR","MODESTO","CA","95354",1217511,"INCLUDE"
252811,"191026000000","CARB","CA","Los Angeles",6037,NA,"Young Jin Printing Co","Na",313310,"","OP",34.00991,-118.21108,"1819 South Soto Street","Los Angeles","CA","90023",252811,"INCLUDE"
10003811,"3914304783","CARB","CA","San Joaquin",6077,NA,"18231 MURPHY PARKWAY LLC","18231 MURPHY PARKWAY LLC",326199,"","OP",37.799104,-121.294073,"18231 MURPHY PARKWAY","LATHROP","CA","95330",10003811,"INCLUDE"
19201811,"3605183868","CARB","CA","San Bernardino",6071,NA,"3247 AM, LLC","NCA MANAGEMENT, LLC",325411,"","OP",34.85642,-114.62723,"3247 NEEDLES HIGHWAY, SUITE A","NEEDLES","CA","92363",19201811,"INCLUDE"
19209911,"3605183894","CARB","CA","San Bernardino",6071,NA,"3247 AM, LLC - 3241 NEEDLES HWY","NCA MANAGEMENT, LLC",325411,"","OP",34.856445,-114.628039,"3241 NEEDLES HIGHWAY","NEEDLES","CA","92363",19209911,"INCLUDE"
5783711,"19102635188","CARB","CA","Los Angeles",6037,NA,"3M COMPANY","3M COMPANY",322220,"","OP",34.1343,-117.99177,"1601 S SHAMROCK AVE","MONROVIA","CA","91016",5783711,"INCLUDE"
1523111,"3605181247","CARB","CA","San Bernardino",6071,NA,"3M OAK HILLS","3M OAK HILLS",327910,"","OP",34.415998,-117.399142,"8981 US HWY 395","OAK HILLS","CA","92344",1523111,"INCLUDE"
15764211,"191026000000","CARB","CA","Los Angeles",6037,NA,"4-OVER, LLC","4-OVER, LLC",323111,"","OP",34.148374,-118.276075,"5900  SAN FERNANDO RD D","GLENDALE","CA","91202",15764211,"INCLUDE"
20104011,"4011313166","CARB","CA","San Luis Obispo",6079,NA,"420 STRAINS INC.","420 STRAINS INC.",325411,"","OP",35.10346,-120.62086,"1492 RAILROAD STREET","OCEANO","CA","93445",20104011,"INCLUDE"
380811,"113036165","CARB","CA","Alameda",6001,NA,"4TH ST WOODWORKING CO","4TH ST WOODWORKING CO",321911,"","OP",37.83159,-122.28497,"1266 45TH STREET","EMERYVILLE","CA","94608",380811,"INCLUDE"
260611,"30102620331","CARB","CA","Orange",6059,NA,"5 DAY BUSINESS FORMS MFG INC","Na",323111,"","OP",33.854166,-117.867808,"2921 E LA CRESTA AVE","ANAHEIM","CA","92806",260611,"INCLUDE"
18530011,"301026000000","CARB","CA","Orange",6059,NA,"5 DAY BUSINESS FORMS MFG INC","",323111,"","OP",33.86049,-117.86391,"1391 N HUNDLEY ST","ANAHEIM","CA","92806",18530011,"INCLUDE"
16005411,"5014301798","CARB","CA","Stanislaus",6099,NA,"7/11 MATERIALS INC","7/11 MATERIALS INC",327320,"Concrete Batch Plant","OP",37.658807,-121.027788,"1601 CULPEPPER AVE","MODESTO","CA","95351",16005411,"INCLUDE"
16005311,"3914304606","CARB","CA","San Joaquin",6077,NA,"7/11 MATERIALS INC","7/11 MATERIALS INC",327320,"Concrete Batch Plant","OP",37.932912,-121.227557,"2714 STAGECOACH RD","STOCKTON","CA","95215",16005311,"INCLUDE"
16005511,"5014302064","CARB","CA","Stanislaus",6099,NA,"7/11 MATERIALS INC","7/11 MATERIALS INC",327320,"Concrete Batch Plant","OP",37.752642,-120.831768,"1375 POST RD","OAKDALE","CA","95361",16005511,"INCLUDE"
7859511,"14010981901","CARB","CA","Inyo",6027,NA,"7/11 MATERIALS, INC","7/11 MATERIALS, INC",327320,"Concrete Batch Plant","OP",37.3608,-118.379904,"906 EAST LINE","BISHOP","CA","93514",7859511,"INCLUDE"
16151011,"5014303532","CARB","CA","Stanislaus",6099,NA,"7/11 MATERIALS, INC.","7/11 MATERIALS INC",327999,"","OP",37.659907,-121.004788,"VARIOUS LOCATIONS","STANISLAUS COUNTY","CA","95350",16151011,"INCLUDE"
2311,"4160488","CARB","CA","Butte",6007,NA,"A & A CONCRETE SUPPLY","A & A CONCRETE SUPPLY",327320,"Concrete Batch Plant","OP",39.783,-121.887,"3578 ESPLANADE","CHICO","CA","95973",2311,"INCLUDE"
13868411,"3914302367","CARB","CA","San Joaquin",6077,NA,"A & A CONCRETE SUPPLY","A & A CONCRETE SUPPLY",327320,"Concrete Batch Plant","OP",37.931502,-121.226638,"4035 MARIPOSA RD","STOCKTON","CA","95826",13868411,"INCLUDE"
13977911,"3914304352","CARB","CA","San Joaquin",6077,NA,"A & A CONCRETE SUPPLY INC","A & A CONCRETE SUPPLY INC",327320,"Concrete Batch Plant","OP",37.695872,-121.430991,"10250 W LINNE RD","TRACY","CA","95377",13977911,"INCLUDE"
9859911,"48130316285","CARB","CA","Solano",6095,NA,"A & A CONCRETE SUPPLY, INC","A & A CONCRETE SUPPLY, INC",327320,"Concrete Batch Plant","OP",38.2207,-121.860809,"3809 BITHELL LANE","SUISUN CITY","CA","94585",9859911,"INCLUDE"
2213511,"51160820001","CARB","CA","Sutter",6101,NA,"A & A CONCRETE SUPPLY, INC","A & A CONCRETE SUPPLY, INC",327320,"Concrete Batch Plant","OP",39.148691,-121.612383,"1201 MARKET ST","YUBA CITY","CA","95991",2213511,"INCLUDE"
10201011,"19102638429","CARB","CA","Los Angeles",6037,NA,"A & A READY MIXED CONCRETE INC","A & A READY MIXED CONCRETE INC",327320,"Concrete Batch Plant","OP",33.89259,-118.27545,"100 E REDONDO BEACH BLVD","GARDENA","CA","90248",10201011,"INCLUDE"
13489711,"191026000000","CARB","CA","Los Angeles",6037,NA,"A & A READY MIXED CONCRETE INC","A & A READY MIXED CONCRETE INC",327320,"Concrete Batch Plant","OP",33.807073,-118.181765,"900 E PATTERSON","SIGNAL HILL","CA","90755",13489711,"INCLUDE"
18693811,"19102621665","CARB","CA","Los Angeles",6037,NA,"A & A READY MIXED CONCRETE INC","A & A READY MIXED CONCRETE INC",327320,"","OP",33.8927,-118.2779,"134 W REDONDO BEACH BLVD","GARDENA","CA","90247",18693811,"INCLUDE"
13978211,"1130318669","CARB","CA","Alameda",6001,NA,"A & M PRINTING","A & M PRINTING",323111,"","OP",37.666269,-121.859346,"3589 NEVADA STREET","PLEASANTON","CA","94566",13978211,"INCLUDE"
1311011,"4113038362","CARB","CA","San Mateo",6081,NA,"A SILVESTRI CORP","A SILVESTRI CORP",327332,"Concrete Block, Pipe or Other Manuf","OP",37.648457,-122.410906,"149 SO LINDEN AVENUE","SOUTH SAN FRANCISCO","CA","94080",1311011,"INCLUDE"
13978711,"311623664","CARB","CA","Placer",6061,NA,"A&A CONCRETE","A&A CONCRETE",327320,"Concrete Batch Plant","OP",38.839011,-121.326614,"2230 ATHENS","LINCOLN","CA","95648",13978711,"INCLUDE"
2521111,"41130311566","CARB","CA","San Mateo",6081,NA,"A&A Ready Mixed Concrete Inc","Na",327320,"Concrete Batch Plant","OP",37.64004,-122.40206,"520 So Airport Boulevard","South San Francisco","CA","94080",2521111,"INCLUDE"
3253511,"37122785293","CARB","CA","San Diego",6073,NA,"A&F Plastics Inc","Na",326191,"","OP",32.77357,-117.02106,"8181 Center St","La Mesa","CA","91941",3253511,"INCLUDE"
1709411,"37122792037","CARB","CA","San Diego",6073,NA,"A&L Litho Inc","Na",323111,"","OP",33.11141,-117.11471,"964 Borra Pl","Escondido","CA","92029",1709411,"INCLUDE"
2541311,"33152647428","CARB","CA","Riverside",6065,NA,"A-1 Aggregates Inc","Na",327320,"Concrete Batch Plant","ONRE",33.84551,-116.40224,"72200 Vista Chino","Thousand Palms","CA","92276",2541311,"INCLUDE"
15855211,"1014307627","CARB","CA","Fresno",6019,NA,"A-PLUS SIGNS INC","A-PLUS SIGNS INC",323113,"","OP",36.800525,-119.862635,"4270 N BRAWLEY AVE","FRESNO","CA","93722",15855211,"INCLUDE"
13842311,"341624192","CARB","CA","Sacramento",6067,NA,"A. TEICHERT & SON","A. TEICHERT & SON",324121,"Hot Mix Asphalt Plant","OP",38.545408,-121.375993,"8760 KIEFER BLVD","SACRAMENTO","CA","95826",13842311,"INCLUDE"
4838011,"341624118","CARB","CA","Sacramento",6067,NA,"A. TEICHERT & SON DF#4081","A. TEICHERT & SON DF#4081",324121,"Hot Mix Asphalt Plant","OP",38.580939,-121.180633,"3417 GRANTLINE RD","RANCHO CORDOVA","CA","95742",4838011,"INCLUDE"
802511,"57163512","CARB","CA","Yolo",6113,NA,"A. TEICHERT & SON, INC.","A. TEICHERT & SON, INC.",327320,"","OP",38.5892,-121.764756,"40060 COUNTY ROAD 29","WOODLAND","CA","95695",802511,"INCLUDE"
671311,"30102663821","CARB","CA","Orange",6059,NA,"Aa-One Lithograph Inc","Na",323111,"","OP",33.69991,-117.86099,"400 E Dyer Rd","Santa Ana","CA","92707",671311,"INCLUDE"
1188911,"19102653868","CARB","CA","Los Angeles",6037,NA,"AAA ADVANCE FINISHING, INC","AAA ADVANCE FINISHING, INC",325510,"","OP",33.927789,-118.278225,"11645 S BROADWAY","LOS ANGELES","CA","90061",1188911,"INCLUDE"
2082911,"19102616395","CARB","CA","Los Angeles",6037,NA,"Aaa Glass Corp","Na",327212,"Glass Plant","OP",34.01993,-118.211,"2800 E 12th St","Los Angeles","CA","90023",2082911,"INCLUDE"
443811,"113036447","CARB","CA","Alameda",6001,NA,"Abbey Press  Inc","Na",323111,"","OP",37.76255,-122.22033,"401 Lesser Street","Oakland","CA","94601",443811,"INCLUDE"
10172111,"301026000000","CARB","CA","Orange",6059,NA,"ABC CUSTOM WOOD SHUTTERS","ABC CUSTOM WOOD SHUTTERS",322211,"","OP",33.66313,-117.66975,"20561  PASCAL WAY","LAKE FOREST","CA","92630",10172111,"INCLUDE"
10201911,"191027000000","CARB","CA","Los Angeles",6037,NA,"Abex Display System","",322211,"","OP",34.20787,-118.39964,"710001&18 Fair Ave","North Hollywood","CA","91605",10201911,"INCLUDE"
17217611,"191026000000","CARB","CA","Los Angeles",6037,NA,"ABLE CARD, LLC","",323111,"","OP",34.127853,-117.92856,"1300 W OPTICAL DR SUITE 600","AZUSA","CA","91702",17217611,"INCLUDE"
6501711,"19102673635","CARB","CA","Los Angeles",6037,NA,"ABLESTIK LABORATORIES","ABLESTIK LABORATORIES",325520,"","OP",33.85068,-118.20793,"20021 SUSANA RD","COMPTON","CA","90221",6501711,"INCLUDE"
10504711,"113037577","CARB","CA","Alameda",6001,NA,"AC LABEL COMPANY","AC LABEL COMPANY",323111,"","OP",37.47706,-121.92417,"47690 WESTINGHOUSE DR","FREMONT","CA","94539",10504711,"INCLUDE"
298011,"30102621895","CARB","CA","Orange",6059,NA,"AC PRODUCTS INC","AC PRODUCTS INC",325520,"","OP",33.85917,-117.87144,"172 E LA JOLLA ST","PLACENTIA","CA","92870",298011,"INCLUDE"
250211,"191026000000","CARB","CA","Los Angeles",6037,NA,"Accuforms  Inc","Na",323111,"","OP",34.18993,-118.48104,"6955 Valjean Avenue","Van Nuys","CA","91406",250211,"INCLUDE"
9960111,"43130311108","CARB","CA","Santa Clara",6085,NA,"ACCUPRINT INC","ACCUPRINT INC",323111,"","OP",37.32826,-121.91848,"1465 PARK AVENUE","SAN JOSE","CA","95126",9960111,"INCLUDE"
10330211,"191026000000","CARB","CA","Los Angeles",6037,NA,"Accurate Packaging, Inc","",323111,"","OP",33.87747,-118.25427,"1120 E Sandhill Ave","Carson","CA","90746",10330211,"INCLUDE"
3555711,"","","CA","Yuba",6115,NA,"ACE COMPOSITES","",326199,"","OP",39.09637,-121.5646,"1394 SKYHARBOR DRIVE","OLIVEHURST","CA","95961",3555711,"INCLUDE"
20951311,"5816088001","CARB","CA","Yuba",6115,NA,"ACE COMPOSITES","ACE COMPOSITES",326199,"","OP",39.09651,-121.56465,"1394 SKYHARBOR DRIVE","OLIVEHURST","CA","95961",20951311,"INCLUDE"
9818911,"5611347084","CARB","CA","Ventura",6111,NA,"ACE GRAPHICS","ACE GRAPHICS",323111,"Printing/Publishing Facility","OP",34.28156,-118.89466,"5351 BONSAI AVE.","MOORPARK","CA","93021",9818911,"INCLUDE"
64511,"191026000000","CARB","CA","Los Angeles",6037,NA,"Ace Merchandise Corp   Akg Ind","Na",327215,"","OP",33.85994,-118.21101,"Unknown","Rancho Dominguez","CA","90221",64511,"INCLUDE"
3412411,"","","CA","San Bernardino",6071,NA,"Acheson Colloids Co","Na",325910,"","OP",34.05583,-117.60111,"1496 E. Francis St.","Ontario","CA","91761-1803",3412411,"INCLUDE"
2371711,"33102662558","CARB","CA","Riverside",6065,NA,"Acker-Stone Industries Inc","Na",327999,"","OP",33.82992,-117.51096,"13296 Temescal Canyon Rd","Corona","CA","91719",2371711,"INCLUDE"
10711,"1014308","CARB","CA","Fresno",6019,NA,"Acme Paving","Na",324121,"Hot Mix Asphalt Plant","OP",36.07545,-120.23008,"45315 Lost Hills Rd","Coalinga","CA","93210",10711,"INCLUDE"
518911,"713039722","CARB","CA","Contra Costa",6013,NA,"ACME PRESS, INC DBA CALITHO","ACME PRESS, INC DBA CALITHO",323111,"","OP",37.978671,-122.050211,"2312 STANWELL DRIVE","CONCORD","CA","94520",518911,"INCLUDE"
484611,"1014302015","CARB","CA","Fresno",6019,NA,"ACTAGRO, LLC.","ACTAGRO, LLC.",325314,"","OP",36.800011,-120.024561,"4516 N HOWARD ST","BIOLA","CA","93630",484611,"INCLUDE"
2222911,"19102654248","CARB","CA","Los Angeles",6037,NA,"Action Point Inc","Na",323113,"","OP",33.98997,-117.87105,"19335 San Jose Av","Industry","CA","91748",2222911,"INCLUDE"
283511,"713037003","CARB","CA","Contra Costa",6013,NA,"Action Printers","Na",323111,"","OP",37.95312,-122.03153,"1038 Shary Circle","Concord","CA","94518",283511,"INCLUDE"
3228111,"33102671607","CARB","CA","Riverside",6065,NA,"ADVANCE BUSINESS GRAPHICS INC","ADVANCE BUSINESS GRAPHICS INC",323111,"","OP",34.01702,-117.51198,"3810 WABASH DR","MIRA LOMA","CA","91752",3228111,"INCLUDE"
10234211,"191026000000","CARB","CA","Los Angeles",6037,NA,"Advance Foam Plastics","",32614,"","OP",34.13416,-117.9144,"748 N Mckeever Ave","Azusa","CA","91702",10234211,"INCLUDE"
121711,"19102647084","CARB","CA","Los Angeles",6037,NA,"ADVANCE PAPER BOX CO","ADVANCE PAPER BOX CO",322212,"","OP",33.98401,-118.31293,"6100 S GRAMERCY PL","LOS ANGELES","CA","90047",121711,"INCLUDE"
13562311,"3712272281","CARB","CA","San Diego",6073,NA,"ADVANCED APPLIED ADHESIVES","ADVANCED APPLIED ADHESIVES",327215,"","OP",32.901584,-117.109518,"10080        WILLOW CREEK RD","SAN DIEGO","CA","92131",13562311,"INCLUDE"
10271811,"191026000000","CARB","CA","Los Angeles",6037,NA,"ADVANCED COLOR GRAPHICS, INC.","ADVANCED COLOR GRAPHICS, INC.",323111,"","OP",34.091919,-117.725067,"245 YORK PLACE","CLAREMONT","CA","91711",10271811,"INCLUDE"
10421511,"1514303069","CARB","CA","Kern",6029,NA,"ADVANCED CONTAINMENT LLC","ADVANCED CONTAINMENT LLC",326199,"","OP",35.38863,-119.04671,"3510-B STANDARD STREET","BAKERSFIELD","CA","0",10421511,"INCLUDE"
19479911,"2014307832","CARB","CA","Madera",6039,NA,"ADVANCED DRAINAGE SYSTEM INC","ADVANCED DRAINAGE SYSTEM INC.",326122,"","OP",36.947365,-120.086619,"1025 COMMERCE DR","MADERA","CA","93637",19479911,"INCLUDE"
414811,"1514301381","CARB","CA","Kern",6029,NA,"ADVANCED DRAINAGE SYSTEMS","ADVANCED DRAINAGE SYSTEMS",326122,"","OP",35.3532,-118.8964,"140 VINELAND RD","BAKERSFIELD","CA","93306",414811,"INCLUDE"
